month,pincode,mbu_demand
2025-11,756119,153
2025-11,756120,289
2025-11,756121,162
2025-11,756122,124
2025-11,756123,83
2025-11,756124,189
2025-11,756125,396
2025-11,756126,412
2025-11,756127,92
2025-11,756128,59
2025-11,756129,146
2025-11,756130,184
2025-11,756131,253
2025-11,756132,125
2025-11,756133,194
2025-11,756134,184
2025-11,756135,102
2025-11,756137,115
2025-11,756138,53
2025-11,756139,23
2025-11,756144,19
2025-11,756162,72
2025-11,756163,95
2025-11,756164,155
2025-11,756165,30
2025-11,756166,143
2025-11,756167,18
2025-11,756168,125
2025-11,756171,142
2025-11,756181,125
2025-11,756182,88
2025-11,757001,109
2025-11,757002,33
2025-11,757003,59
2025-11,757014,81
2025-11,757016,206
2025-11,757017,65
2025-11,757018,256
2025-11,757019,161
2025-11,757020,146
2025-11,757021,41
2025-11,757022,116
2025-11,757023,94
2025-11,757024,68
2025-11,757025,352
2025-11,757026,212
2025-11,757027,88
2025-11,757028,335
2025-11,757029,136
2025-11,757030,220
2025-11,757031,52
2025-11,757032,155
2025-11,757033,365
2025-11,757034,218
2025-11,757035,135
2025-11,757036,157
2025-11,757037,333
2025-11,757038,282
2025-11,757039,193
2025-11,757040,113
2025-11,757041,263
2025-11,757042,120
2025-11,757043,275
2025-11,757045,144
2025-11,757046,143
2025-11,757047,77
2025-11,757048,163
2025-11,757049,234
2025-11,757050,155
2025-11,757051,196
2025-11,757052,311
2025-11,757053,281
2025-11,757054,118
2025-11,757055,157
2025-11,757073,192
2025-11,757074,109
2025-11,757075,111
2025-11,757077,136
2025-11,757079,266
2025-11,757081,55
2025-11,757082,110
2025-11,757083,92
2025-11,757084,78
2025-11,757085,124
2025-11,757086,78
2025-11,757087,196
2025-11,757091,227
2025-11,757092,127
2025-11,757093,97
2025-11,757100,212
2025-11,757101,89
2025-11,757102,41
2025-11,757103,26
2025-11,757104,47
2025-11,757105,94
2025-11,757106,105
2025-11,757107,85
2025-11,758001,136
2025-11,758002,56
2025-11,758013,223
2025-11,758014,171
2025-11,758015,154
2025-11,758016,134
2025-11,758017,66
2025-11,758018,171
2025-11,758019,125
2025-11,758020,63
2025-11,758021,261
2025-11,758022,142
2025-11,758023,88
2025-11,758025,165
2025-11,758026,7
2025-11,758027,103
2025-11,758028,128
2025-11,758029,120
2025-11,758030,67
2025-11,758031,183
2025-11,758032,80
2025-11,758034,289
2025-11,758035,219
2025-11,758036,23
2025-11,758037,24
2025-11,758038,58
2025-11,758040,3
2025-11,758041,117
2025-11,758043,183
2025-11,758044,116
2025-11,758045,68
2025-11,758046,65
2025-11,758047,89
2025-11,758052,15
2025-11,758076,83
2025-11,758078,94
2025-11,758079,73
2025-11,758080,125
2025-11,758081,78
2025-11,758082,31
2025-11,758083,70
2025-11,758086,0
2025-11,759001,112
2025-11,759013,229
2025-11,759014,153
2025-11,759015,153
2025-11,759016,396
2025-11,759017,181
2025-11,759018,425
2025-11,759019,153
2025-11,759020,168
2025-11,759021,148
2025-11,759022,105
2025-11,759023,102
2025-11,759024,140
2025-11,759025,121
2025-11,759026,281
2025-11,759027,174
2025-11,759028,144
2025-11,759037,1
2025-11,759039,191
2025-11,759040,14
2025-11,759100,207
2025-11,759101,0
2025-11,759102,17
2025-11,759103,119
2025-11,759104,44
2025-11,759105,79
2025-11,759106,13
2025-11,759107,40
2025-11,759116,22
2025-11,759117,196
2025-11,759118,98
2025-11,759119,116
2025-11,759120,399
2025-11,759121,163
2025-11,759122,41
2025-11,759123,92
2025-11,759124,110
2025-11,759125,230
2025-11,759126,285
2025-11,759127,292
2025-11,759128,178
2025-11,759129,162
2025-11,759130,193
2025-11,759132,213
2025-11,759141,116
2025-11,759143,69
2025-11,759145,39
2025-11,759146,161
2025-11,759147,3
2025-11,759148,10
2025-11,760001,212
2025-11,760002,156
2025-11,760003,192
2025-11,760004,63
2025-11,760005,19
2025-11,760006,120
2025-11,760007,85
2025-11,760008,76
2025-11,760009,63
2025-11,760010,153
2025-11,760020,14
2025-11,761001,120
2025-11,761002,136
2025-11,761003,341
2025-11,761004,118
2025-11,761005,141
2025-11,761006,78
2025-11,761007,161
2025-11,761008,141
2025-11,761009,166
2025-11,761010,198
2025-11,761011,71
2025-11,761012,271
2025-11,761013,127
2025-11,761014,324
2025-11,761015,281
2025-11,761016,601
2025-11,761017,677
2025-11,761018,203
2025-11,761019,77
2025-11,761020,284
2025-11,761026,167
2025-11,761027,159
2025-11,761028,193
2025-11,761029,152
2025-11,761030,137
2025-11,761031,88
2025-11,761032,182
2025-11,761035,74
2025-11,761037,97
2025-11,761041,50
2025-11,761042,104
2025-11,761043,52
2025-11,761045,50
2025-11,761052,70
2025-11,761054,131
2025-11,761055,288
2025-11,761100,184
2025-11,761101,126
2025-11,761102,200
2025-11,761103,105
2025-11,761104,209
2025-11,761105,333
2025-11,761106,255
2025-11,761107,200
2025-11,761108,147
2025-11,761109,116
2025-11,761110,81
2025-11,761111,244
2025-11,761114,68
2025-11,761115,96
2025-11,761116,50
2025-11,761117,125
2025-11,761118,211
2025-11,761119,319
2025-11,761120,65
2025-11,761121,183
2025-11,761122,70
2025-11,761123,93
2025-11,761124,149
2025-11,761125,156
2025-11,761126,58
2025-11,761131,222
2025-11,761132,113
2025-11,761133,69
2025-11,761140,137
2025-11,761141,81
2025-11,761143,67
2025-11,761144,79
2025-11,761146,73
2025-11,761151,62
2025-11,761200,101
2025-11,761201,82
2025-11,761206,129
2025-11,761207,174
2025-11,761208,142
2025-11,761209,54
2025-11,761210,33
2025-11,761211,107
2025-11,761212,145
2025-11,761213,95
2025-11,761214,242
2025-11,761215,69
2025-11,761217,1096
2025-11,762001,158
2025-11,762002,208
2025-11,762010,111
2025-11,762011,298
2025-11,762012,153
2025-11,762013,71
2025-11,762014,141
2025-11,762015,249
2025-11,762016,415
2025-11,762017,238
2025-11,762018,152
2025-11,762019,25
2025-11,762020,109
2025-11,762021,199
2025-11,762022,6
2025-11,762023,26
2025-11,762024,93
2025-11,762026,77
2025-11,762027,31
2025-11,762028,137
2025-11,762029,53
2025-11,762030,26
2025-11,762100,111
2025-11,762101,262
2025-11,762102,194
2025-11,762103,228
2025-11,762104,186
2025-11,762105,300
2025-11,762106,174
2025-11,762107,203
2025-11,762109,64
2025-11,762110,69
2025-11,762112,76
2025-11,763001,29
2025-11,763002,28
2025-11,763003,25
2025-11,763004,0
2025-11,763008,217
2025-11,764001,109
2025-11,764002,205
2025-11,764003,52
2025-11,764004,4
2025-11,764005,47
2025-11,764006,27
2025-11,764011,62
2025-11,764014,111
2025-11,764020,80
2025-11,764021,180
2025-11,764027,148
2025-11,764028,100
2025-11,764036,214
2025-11,764037,209
2025-11,764038,109
2025-11,764039,137
2025-11,764040,18
2025-11,764041,41
2025-11,764042,48
2025-11,764043,324
2025-11,764044,282
2025-11,764045,409
2025-11,764046,96
2025-11,764047,579
2025-11,764048,24
2025-11,764049,234
2025-11,764051,387
2025-11,764052,185
2025-11,764055,93
2025-11,764056,166
2025-11,764057,91
2025-11,764058,390
2025-11,764059,292
2025-11,764061,117
2025-11,764062,12
2025-11,764063,183
2025-11,764070,163
2025-11,764071,346
2025-11,764072,444
2025-11,764073,306
2025-11,764074,519
2025-11,764075,221
2025-11,764076,263
2025-11,764077,126
2025-11,764078,71
2025-11,764081,98
2025-11,764085,24
2025-11,764086,87
2025-11,764087,289
2025-11,764088,1
2025-11,765001,87
2025-11,765002,112
2025-11,765013,568
2025-11,765015,417
2025-11,765016,128
2025-11,765017,260
2025-11,765018,63
2025-11,765019,295
2025-11,765020,574
2025-11,765021,291
2025-11,765022,159
2025-11,765023,23
2025-11,765024,35
2025-11,765025,167
2025-11,765026,276
2025-11,765029,89
2025-11,765033,45
2025-11,765034,19
2025-11,766001,135
2025-11,766002,312
2025-11,766011,192
2025-11,766012,153
2025-11,766013,111
2025-11,766014,235
2025-11,766015,165
2025-11,766016,55
2025-11,766017,128
2025-11,766018,238
2025-11,766019,198
2025-11,766020,63
2025-11,766023,119
2025-11,766026,48
2025-11,766027,64
2025-11,766028,46
2025-11,766029,105
2025-11,766031,65
2025-11,766032,3
2025-11,766036,122
2025-11,766037,108
2025-11,766100,126
2025-11,766101,128
2025-11,766102,322
2025-11,766103,86
2025-11,766104,206
2025-11,766105,364
2025-11,766106,240
2025-11,766107,270
2025-11,766108,491
2025-11,766110,67
2025-11,766111,213
2025-11,766117,1
2025-11,766118,273
2025-11,767001,249
2025-11,767002,664
2025-11,767016,404
2025-11,767017,390
2025-11,767018,487
2025-11,767019,422
2025-11,767020,157
2025-11,767021,51
2025-11,767022,57
2025-11,767023,347
2025-11,767024,138
2025-11,767025,454
2025-11,767026,299
2025-11,767027,135
2025-11,767028,143
2025-11,767029,208
2025-11,767030,50
2025-11,767032,269
2025-11,767033,364
2025-11,767034,0
2025-11,767035,188
2025-11,767037,185
2025-11,767038,99
2025-11,767039,253
2025-11,767040,271
2025-11,767041,76
2025-11,767042,4
2025-11,767045,182
2025-11,767046,31
2025-11,767048,225
2025-11,767061,68
2025-11,767062,202
2025-11,767065,286
2025-11,767066,72
2025-11,767067,156
2025-11,767068,119
2025-11,767070,1
2025-11,768001,156
2025-11,768002,51
2025-11,768003,91
2025-11,768004,102
2025-11,768005,280
2025-11,768006,169
2025-11,768016,54
2025-11,768017,93
2025-11,768018,1
2025-11,768019,8
2025-11,768020,17
2025-11,768025,24
2025-11,768026,25
2025-11,768027,433
2025-11,768028,421
2025-11,768029,456
2025-11,768030,243
2025-11,768031,31
2025-11,768032,267
2025-11,768033,406
2025-11,768034,134
2025-11,768035,100
2025-11,768036,509
2025-11,768037,136
2025-11,768038,250
2025-11,768039,247
2025-11,768040,196
2025-11,768042,403
2025-11,768045,103
2025-11,768048,44
2025-11,768049,88
2025-11,768050,97
2025-11,768052,86
2025-11,768102,153
2025-11,768103,296
2025-11,768104,236
2025-11,768105,151
2025-11,768106,260
2025-11,768107,121
2025-11,768108,367
2025-11,768109,329
2025-11,768110,153
2025-11,768111,147
2025-11,768112,115
2025-11,768113,104
2025-11,768115,71
2025-11,768119,163
2025-11,768121,33
2025-11,768200,188
2025-11,768201,165
2025-11,768202,206
2025-11,768203,42
2025-11,768204,42
2025-11,768211,196
2025-11,768212,208
2025-11,768213,106
2025-11,768214,88
2025-11,768215,45
2025-11,768216,226
2025-11,768217,252
2025-11,768218,33
2025-11,768219,110
2025-11,768220,126
2025-11,768221,144
2025-11,768222,377
2025-11,768224,51
2025-11,768225,40
2025-11,768226,137
2025-11,768227,59
2025-11,768228,186
2025-11,768233,19
2025-11,768234,141
2025-11,769001,135
2025-11,769002,49
2025-11,769003,92
2025-11,769004,137
2025-11,769005,26
2025-11,769006,10
2025-11,769007,24
2025-11,769008,17
2025-11,769009,29
2025-11,769010,3
2025-11,769011,3
2025-11,769012,94
2025-11,769013,46
2025-11,769014,30
2025-11,769015,61
2025-11,769016,25
2025-11,769042,56
2025-11,769043,33
2025-11,770001,129
2025-11,770002,105
2025-11,770011,71
2025-11,770012,72
2025-11,770013,34
2025-11,770014,112
2025-11,770015,102
2025-11,770016,138
2025-11,770017,242
2025-11,770018,146
2025-11,770019,44
2025-11,770020,82
2025-11,770021,25
2025-11,770022,96
2025-11,770023,43
2025-11,770024,66
2025-11,770031,58
2025-11,770032,83
2025-11,770033,164
2025-11,770034,70
2025-11,770035,116
2025-11,770036,116
2025-11,770037,161
2025-11,770038,46
2025-11,770039,103
2025-11,770040,148
2025-11,770041,23
2025-11,770042,22
2025-11,770043,54
2025-11,770044,121
2025-11,770046,17
2025-11,770048,74
2025-11,770051,83
2025-11,770052,17
2025-11,770070,26
2025-11,770072,54
2025-11,770073,57
2025-11,770074,72
2025-11,770075,13
2025-11,770076,30
2025-11,781001,59
2025-11,781003,40
2025-11,781004,9
2025-11,781005,25
2025-11,781006,64
2025-11,781007,48
2025-11,781008,37
2025-11,781009,49
2025-11,781010,10
2025-11,781011,46
2025-11,781012,48
2025-11,781013,0
2025-11,781014,11
2025-11,781015,11
2025-11,781016,39
2025-11,781017,17
2025-11,781018,67
2025-11,781019,65
2025-11,781020,50
2025-11,781021,48
2025-11,781022,30
2025-11,781023,13
2025-11,781024,13
2025-11,781025,95
2025-11,781026,44
2025-11,781027,6
2025-11,781028,43
2025-11,781029,73
2025-11,781030,18
2025-11,781031,23
2025-11,781032,21
2025-11,781033,10
2025-11,781034,80
2025-11,781035,31
2025-11,781036,40
2025-11,781037,32
2025-11,781038,39
2025-11,781039,7
2025-11,781040,99
2025-11,781101,46
2025-11,781102,194
2025-11,781103,65
2025-11,781104,115
2025-11,781120,15
2025-11,781121,44
2025-11,781122,37
2025-11,781123,59
2025-11,781124,42
2025-11,781125,38
2025-11,781126,692
2025-11,781127,312
2025-11,781128,8
2025-11,781129,10
2025-11,781131,22
2025-11,781132,9
2025-11,781134,9
2025-11,781135,50
2025-11,781136,343
2025-11,781137,164
2025-11,781138,212
2025-11,781141,156
2025-11,781150,41
2025-11,781171,27
2025-11,781301,99
2025-11,781302,256
2025-11,781303,254
2025-11,781304,129
2025-11,781305,182
2025-11,781306,52
2025-11,781307,133
2025-11,781308,800
2025-11,781309,1058
2025-11,781310,63
2025-11,781312,122
2025-11,781313,207
2025-11,781314,584
2025-11,781315,1159
2025-11,781316,455
2025-11,781317,861
2025-11,781318,283
2025-11,781319,1120
2025-11,781321,719
2025-11,781325,124
2025-11,781326,21
2025-11,781327,120
2025-11,781328,20
2025-11,781329,52
2025-11,781330,31
2025-11,781333,28
2025-11,781334,198
2025-11,781335,109
2025-11,781337,162
2025-11,781338,33
2025-11,781339,48
2025-11,781340,108
2025-11,781341,83
2025-11,781343,12
2025-11,781344,41
2025-11,781346,68
2025-11,781347,216
2025-11,781348,32
2025-11,781349,235
2025-11,781350,197
2025-11,781351,285
2025-11,781352,810
2025-11,781353,9
2025-11,781354,227
2025-11,781355,19
2025-11,781360,95
2025-11,781364,89
2025-11,781365,23
2025-11,781366,222
2025-11,781367,287
2025-11,781368,92
2025-11,781369,217
2025-11,781370,17
2025-11,781371,33
2025-11,781372,40
2025-11,781373,9
2025-11,781374,27
2025-11,781375,53
2025-11,781376,30
2025-11,781377,26
2025-11,781378,19
2025-11,781380,81
2025-11,781381,37
2025-11,781382,18
2025-11,782001,19
2025-11,782002,388
2025-11,782003,289
2025-11,782101,36
2025-11,782102,42
2025-11,782103,158
2025-11,782104,98
2025-11,782105,166
2025-11,782106,49
2025-11,782120,99
2025-11,782121,297
2025-11,782122,277
2025-11,782123,434
2025-11,782124,1000
2025-11,782125,379
2025-11,782126,299
2025-11,782127,239
2025-11,782135,219
2025-11,782136,519
2025-11,782137,21
2025-11,782138,113
2025-11,782139,318
2025-11,782140,276
2025-11,782141,48
2025-11,782142,54
2025-11,782143,70
2025-11,782144,21
2025-11,782401,14
2025-11,782402,81
2025-11,782403,54
2025-11,782410,157
2025-11,782411,133
2025-11,782412,43
2025-11,782413,10
2025-11,782425,124
2025-11,782426,148
2025-11,782427,101
2025-11,782428,208
2025-11,782429,66
2025-11,782435,265
2025-11,782439,352
2025-11,782440,239
2025-11,782441,872
2025-11,782442,164
2025-11,782445,273
2025-11,782446,591
2025-11,782447,175
2025-11,782448,193
2025-11,782450,498
2025-11,782460,144
2025-11,782461,140
2025-11,782462,8
2025-11,782470,711
2025-11,782480,2735
2025-11,782481,723
2025-11,782482,452
2025-11,782485,195
2025-11,782486,204
2025-11,782490,11
2025-11,783101,348
2025-11,783120,242
2025-11,783121,119
2025-11,783122,4
2025-11,783123,53
2025-11,783124,37
2025-11,783125,105
2025-11,783126,170
2025-11,783127,139
2025-11,783128,178
2025-11,783129,781
2025-11,783130,137
2025-11,783131,331
2025-11,783132,224
2025-11,783134,43
2025-11,783135,382
2025-11,783301,45
2025-11,783323,85
2025-11,783324,205
2025-11,783325,78
2025-11,783330,509
2025-11,783331,212
2025-11,783332,54
2025-11,783333,53
2025-11,783334,644
2025-11,783335,162
2025-11,783336,78
2025-11,783337,145
2025-11,783339,234
2025-11,783345,138
2025-11,783346,65
2025-11,783347,72
2025-11,783348,416
2025-11,783349,137
2025-11,783350,52
2025-11,783354,31
2025-11,783360,215
2025-11,783361,82
2025-11,783369,95
2025-11,783370,461
2025-11,783371,139
2025-11,783372,713
2025-11,783373,248
2025-11,783375,502
2025-11,783376,91
2025-11,783380,679
2025-11,783381,168
2025-11,783382,281
2025-11,783383,210
2025-11,783384,872
2025-11,783385,131
2025-11,783388,268
2025-11,783389,36
2025-11,783390,826
2025-11,783391,258
2025-11,783392,216
2025-11,783393,536
2025-11,783394,319
2025-11,784001,172
2025-11,784025,30
2025-11,784027,112
2025-11,784028,21
2025-11,784101,45
2025-11,784102,11
2025-11,784103,47
2025-11,784104,19
2025-11,784105,67
2025-11,784110,181
2025-11,784111,98
2025-11,784112,80
2025-11,784113,26
2025-11,784114,104
2025-11,784115,268
2025-11,784116,193
2025-11,784117,145
2025-11,784125,432
2025-11,784144,27
2025-11,784145,223
2025-11,784146,192
2025-11,784147,41
2025-11,784148,32
2025-11,784149,82
2025-11,784150,6
2025-11,784153,20
2025-11,784154,14
2025-11,784160,197
2025-11,784161,71
2025-11,784162,15
2025-11,784163,19
2025-11,784164,31
2025-11,784165,44
2025-11,784166,23
2025-11,784167,32
2025-11,784168,129
2025-11,784169,42
2025-11,784170,43
2025-11,784171,29
2025-11,784172,48
2025-11,784173,23
2025-11,784174,56
2025-11,784175,142
2025-11,784176,132
2025-11,784177,27
2025-11,784178,74
2025-11,784179,50
2025-11,784180,49
2025-11,784182,91
2025-11,784184,27
2025-11,784189,20
2025-11,784190,223
2025-11,784501,29
2025-11,784502,18
2025-11,784504,47
2025-11,784505,132
2025-11,784506,103
2025-11,784507,116
2025-11,784508,53
2025-11,784509,115
2025-11,784510,63
2025-11,784513,3
2025-11,784514,117
2025-11,784521,73
2025-11,784522,78
2025-11,784523,42
2025-11,784524,23
2025-11,784525,137
2025-11,784526,29
2025-11,784527,40
2025-11,784528,38
2025-11,784529,53
2025-11,785001,120
2025-11,785002,1
2025-11,785004,31
2025-11,785005,6
2025-11,785006,67
2025-11,785007,12
2025-11,785008,35
2025-11,785009,12
2025-11,785010,218
2025-11,785013,2
2025-11,785014,8
2025-11,785015,19
2025-11,785101,98
2025-11,785102,1
2025-11,785104,85
2025-11,785105,32
2025-11,785106,28
2025-11,785107,89
2025-11,785108,67
2025-11,785110,27
2025-11,785111,10
2025-11,785112,187
2025-11,785601,948
2025-11,785602,160
2025-11,785603,20
2025-11,785609,26
2025-11,785610,11
2025-11,785611,37
2025-11,785612,117
2025-11,785613,28
2025-11,785614,303
2025-11,785615,39
2025-11,785616,56
2025-11,785618,73
2025-11,785619,59
2025-11,785621,67
2025-11,785622,40
2025-11,785625,51
2025-11,785626,81
2025-11,785630,159
2025-11,785631,68
2025-11,785632,19
2025-11,785633,108
2025-11,785634,87
2025-11,785635,98
2025-11,785636,53
2025-11,785640,86
2025-11,785661,10
2025-11,785662,52
2025-11,785663,33
2025-11,785664,32
2025-11,785665,12
2025-11,785666,21
2025-11,785667,12
2025-11,785669,9
2025-11,785670,77
2025-11,785671,42
2025-11,785672,38
2025-11,785673,29
2025-11,785674,16
2025-11,785675,106
2025-11,785676,74
2025-11,785680,41
2025-11,785681,28
2025-11,785682,130
2025-11,785683,52
2025-11,785684,63
2025-11,785685,186
2025-11,785686,48
2025-11,785687,72
2025-11,785688,6
2025-11,785689,90
2025-11,785690,84
2025-11,785691,67
2025-11,785692,181
2025-11,785693,75
2025-11,785696,47
2025-11,785697,17
2025-11,785698,26
2025-11,785699,24
2025-11,785700,62
2025-11,785701,17
2025-11,785702,78
2025-11,785703,43
2025-11,785704,4
2025-11,785705,83
2025-11,786001,113
2025-11,786002,15
2025-11,786003,60
2025-11,786004,91
2025-11,786005,20
2025-11,786006,21
2025-11,786007,129
2025-11,786008,20
2025-11,786010,57
2025-11,786012,28
2025-11,786101,80
2025-11,786102,0
2025-11,786103,24
2025-11,786110,117
2025-11,786125,124
2025-11,786126,6
2025-11,786145,27
2025-11,786146,24
2025-11,786147,32
2025-11,786150,33
2025-11,786151,71
2025-11,786152,65
2025-11,786153,16
2025-11,786154,67
2025-11,786155,9
2025-11,786156,50
2025-11,786157,95
2025-11,786158,45
2025-11,786159,3
2025-11,786160,34
2025-11,786170,182
2025-11,786171,70
2025-11,786174,21
2025-11,786179,4
2025-11,786181,26
2025-11,786182,32
2025-11,786183,42
2025-11,786184,181
2025-11,786187,3
2025-11,786188,48
2025-11,786189,3
2025-11,786190,14
2025-11,786191,41
2025-11,786192,15
2025-11,786601,70
2025-11,786602,75
2025-11,786610,197
2025-11,786611,52
2025-11,786612,95
2025-11,786613,44
2025-11,786614,22
2025-11,786621,12
2025-11,786622,0
2025-11,786623,6
2025-11,786624,4
2025-11,786629,11
2025-11,786630,41
2025-11,786631,20
2025-11,786692,8
2025-11,787001,68
2025-11,787026,34
2025-11,787031,250
2025-11,787032,159
2025-11,787033,15
2025-11,787034,70
2025-11,787035,18
2025-11,787051,44
2025-11,787052,211
2025-11,787053,119
2025-11,787054,155
2025-11,787055,393
2025-11,787056,46
2025-11,787057,172
2025-11,787058,106
2025-11,787059,293
2025-11,787060,302
2025-11,787061,142
2025-11,787110,0
2025-11,788001,70
2025-11,788002,138
2025-11,788003,81
2025-11,788004,16
2025-11,788005,99
2025-11,788006,79
2025-11,788007,39
2025-11,788008,3
2025-11,788009,174
2025-11,788010,10
2025-11,788011,14
2025-11,788013,154
2025-11,788014,14
2025-11,788015,19
2025-11,788025,77
2025-11,788026,54
2025-11,788030,185
2025-11,788031,22
2025-11,788098,90
2025-11,788099,157
2025-11,788101,137
2025-11,788102,25
2025-11,788103,14
2025-11,788104,64
2025-11,788106,33
2025-11,788107,80
2025-11,788108,23
2025-11,788109,11
2025-11,788110,61
2025-11,788111,16
2025-11,788112,70
2025-11,788113,96
2025-11,788114,43
2025-11,788115,30
2025-11,788116,128
2025-11,788117,29
2025-11,788118,14
2025-11,788119,274
2025-11,788120,235
2025-11,788121,22
2025-11,788123,43
2025-11,788126,81
2025-11,788127,9
2025-11,788150,151
2025-11,788151,44
2025-11,788152,192
2025-11,788155,210
2025-11,788156,90
2025-11,788160,19
2025-11,788161,187
2025-11,788162,175
2025-11,788163,147
2025-11,788164,85
2025-11,788165,53
2025-11,788166,59
2025-11,788168,30
2025-11,788701,453
2025-11,788709,107
2025-11,788710,44
2025-11,788711,99
2025-11,788712,223
2025-11,788713,192
2025-11,788719,134
2025-11,788720,602
2025-11,788722,430
2025-11,788723,154
2025-11,788724,248
2025-11,788725,89
2025-11,788726,52
2025-11,788727,29
2025-11,788728,68
2025-11,788733,32
2025-11,788734,112
2025-11,788735,54
2025-11,788736,34
2025-11,788737,128
2025-11,788781,47
2025-11,788801,94
2025-11,788802,36
2025-11,788803,13
2025-11,788804,54
2025-11,788805,62
2025-11,788806,323
2025-11,788815,277
2025-11,788816,44
2025-11,788817,129
2025-11,788818,13
2025-11,788819,94
2025-11,788820,0
2025-11,788830,108
2025-11,788831,179
2025-11,788832,12
2025-11,788931,69
2025-11,790001,45
2025-11,790002,15
2025-11,790003,22
2025-11,790101,106
2025-11,790102,568
2025-11,790103,17
2025-11,790104,123
2025-11,790105,97
2025-11,790106,156
2025-11,790114,21
2025-11,790116,31
2025-11,791001,759
2025-11,791002,191
2025-11,791003,66
2025-11,791101,314
2025-11,791102,645
2025-11,791104,59
2025-11,791105,0
2025-11,791109,18
2025-11,791110,106
2025-11,791111,60
2025-11,791112,33
2025-11,791113,78
2025-11,791118,346
2025-11,791119,11
2025-11,791120,101
2025-11,791121,21
2025-11,791122,475
2025-11,791123,55
2025-11,791125,234
2025-11,791130,8
2025-11,792001,193
2025-11,792051,15
2025-11,792055,25
2025-11,792056,297
2025-11,792061,60
2025-11,792101,166
2025-11,792102,375
2025-11,792103,483
2025-11,792104,184
2025-11,792105,377
2025-11,792110,293
2025-11,792111,20
2025-11,792120,167
2025-11,792121,48
2025-11,792122,532
2025-11,792123,30
2025-11,792129,45
2025-11,792130,200
2025-11,792131,195
2025-11,793001,63
2025-11,793002,57
2025-11,793003,12
2025-11,793004,179
2025-11,793005,126
2025-11,793006,40
2025-11,793007,68
2025-11,793008,60
2025-11,793009,74
2025-11,793010,14
2025-11,793011,12
2025-11,793012,12
2025-11,793014,20
2025-11,793015,161
2025-11,793016,56
2025-11,793017,62
2025-11,793018,7
2025-11,793019,33
2025-11,793021,13
2025-11,793022,21
2025-11,793101,53
2025-11,793102,129
2025-11,793103,38
2025-11,793104,2
2025-11,793105,129
2025-11,793106,186
2025-11,793107,28
2025-11,793108,26
2025-11,793109,32
2025-11,793110,126
2025-11,793111,46
2025-11,793112,10
2025-11,793113,53
2025-11,793114,134
2025-11,793116,1
2025-11,793119,405
2025-11,793120,132
2025-11,793121,184
2025-11,793122,5
2025-11,793123,1
2025-11,793150,231
2025-11,793151,51
2025-11,793160,178
2025-11,793161,9
2025-11,793200,156
2025-11,794001,27
2025-11,794002,39
2025-11,794003,2
2025-11,794005,25
2025-11,794101,29
2025-11,794102,23
2025-11,794103,86
2025-11,794104,312
2025-11,794105,174
2025-11,794106,57
2025-11,794107,5
2025-11,794108,9
2025-11,794109,91
2025-11,794110,47
2025-11,794111,45
2025-11,794112,28
2025-11,794114,9
2025-11,794115,149
2025-11,795001,1493
2025-11,795002,635
2025-11,795003,815
2025-11,795004,430
2025-11,795005,1014
2025-11,795006,432
2025-11,795007,189
2025-11,795008,1624
2025-11,795009,784
2025-11,795010,1494
2025-11,795015,220
2025-11,795101,267
2025-11,795102,96
2025-11,795103,2392
2025-11,795104,287
2025-11,795106,139
2025-11,795107,168
2025-11,795112,294
2025-11,795113,1828
2025-11,795114,1064
2025-11,795115,104
2025-11,795116,300
2025-11,795117,147
2025-11,795118,146
2025-11,795122,151
2025-11,795124,21
2025-11,795125,287
2025-11,795126,1052
2025-11,795127,337
2025-11,795128,1403
2025-11,795129,223
2025-11,795130,1744
2025-11,795131,246
2025-11,795132,1120
2025-11,795133,1588
2025-11,795134,1658
2025-11,795135,490
2025-11,795136,563
2025-11,795138,2181
2025-11,795139,184
2025-11,795140,504
2025-11,795141,650
2025-11,795142,1032
2025-11,795143,163
2025-11,795144,91
2025-11,795145,288
2025-11,795146,1422
2025-11,795147,124
2025-11,795148,1810
2025-11,795149,889
2025-11,795150,81
2025-11,795158,0
2025-11,795159,114
2025-11,796001,262
2025-11,796004,1
2025-11,796005,138
2025-11,796007,179
2025-11,796008,110
2025-11,796009,74
2025-11,796012,79
2025-11,796014,49
2025-11,796015,15
2025-11,796017,70
2025-11,796025,4
2025-11,796036,18
2025-11,796070,29
2025-11,796075,7
2025-11,796081,95
2025-11,796091,7
2025-11,796101,21
2025-11,796111,13
2025-11,796161,30
2025-11,796181,97
2025-11,796186,12
2025-11,796190,8
2025-11,796230,1
2025-11,796261,55
2025-11,796290,29
2025-11,796310,35
2025-11,796320,9
2025-11,796321,108
2025-11,796370,4
2025-11,796410,19
2025-11,796421,4
2025-11,796431,25
2025-11,796441,94
2025-11,796471,14
2025-11,796501,4
2025-11,796571,91
2025-11,796581,0
2025-11,796691,19
2025-11,796701,102
2025-11,796710,3
2025-11,796730,26
2025-11,796751,66
2025-11,796770,151
2025-11,796772,15
2025-11,796810,12
2025-11,796891,107
2025-11,796901,94
2025-11,796911,27
2025-11,797001,98
2025-11,797002,13
2025-11,797003,26
2025-11,797004,8
2025-11,797005,47
2025-11,797100,28
2025-11,797101,60
2025-11,797102,6
2025-11,797103,188
2025-11,797104,13
2025-11,797105,28
2025-11,797106,35
2025-11,797107,55
2025-11,797108,32
2025-11,797109,42
2025-11,797110,75
2025-11,797111,152
2025-11,797112,905
2025-11,797113,69
