pincode,bio_age_5_17,demo_age_5_17,age_5_17,mbu_rate,demo_rate,risk_category,ihs_score,strategy,state,district
632106,518.0,49.0,4.0,129.5,12.25,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632107,643.0,85.0,11.0,58.45454545454545,7.7272727272727275,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632113,606.0,65.0,5.0,121.2,13.0,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632114,499.0,154.0,2.0,249.5,77.0,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
370001,8214.0,1803.0,338.0,24.301775147928993,5.334319526627219,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370015,18.0,4.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Gujarat,Kutch
370020,2661.0,288.0,34.0,78.26470588235294,8.470588235294118,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
501101,3683.0,822.0,85.0,43.32941176470588,9.670588235294117,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
370030,1547.0,132.0,10.0,154.7,13.2,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
501102,2.0,1.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Telangana,Rangareddy
501106,1781.0,355.0,38.0,46.86842105263158,9.342105263157896,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501111,447.0,117.0,9.0,49.666666666666664,13.0,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
370040,926.0,107.0,8.0,115.75,13.375,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
501121,1053.0,350.0,29.0,36.310344827586206,12.068965517241379,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
632201,330.0,25.0,1.0,330.0,25.0,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632202,1453.0,142.0,9.0,161.44444444444446,15.777777777777779,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632203,210.0,9.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Tamil Nadu,Salem
632204,681.0,68.0,3.0,227.0,22.666666666666668,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632209,590.0,67.0,3.0,196.66666666666666,22.333333333333332,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
501141,3042.0,3450.0,77.0,39.506493506493506,44.8051948051948,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501142,1805.0,1008.0,47.0,38.40425531914894,21.4468085106383,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501143,1995.0,477.0,27.0,73.88888888888889,17.666666666666668,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501144,1171.0,953.0,18.0,65.05555555555556,52.94444444444444,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501158,486.0,536.0,11.0,44.18181818181818,48.72727272727273,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
370105,1943.0,260.0,30.0,64.76666666666667,8.666666666666666,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370110,4463.0,345.0,99.0,45.08080808080808,3.484848484848485,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370130,649.0,83.0,8.0,81.125,10.375,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
501202,2285.0,371.0,88.0,25.96590909090909,4.215909090909091,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501203,1420.0,508.0,46.0,30.869565217391305,11.043478260869565,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
370135,513.0,27.0,15.0,34.2,1.8,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370140,2915.0,143.0,140.0,20.821428571428573,1.0214285714285714,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370145,1404.0,86.0,177.0,7.932203389830509,0.4858757062146893,Low Load,848.5875706214689,Maintain (Digital Nudges),Gujarat,Kutch
501218,2142.0,708.0,69.0,31.043478260869566,10.26086956521739,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
370150,1335.0,74.0,54.0,24.72222222222222,1.3703703703703705,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370155,2305.0,488.0,373.0,6.1796246648793565,1.3083109919571045,Low Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
632301,1926.0,291.0,12.0,160.5,24.25,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
370160,477.0,79.0,14.0,34.07142857142857,5.642857142857143,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370165,3652.0,452.0,677.0,5.394387001477105,0.6676514032496307,Low Load,866.7651403249631,Maintain (Digital Nudges),Gujarat,Kutch
632311,1082.0,94.0,3.0,360.6666666666667,31.333333333333332,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632312,569.0,32.0,5.0,113.8,6.4,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632313,771.0,101.0,6.0,128.5,16.833333333333332,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632314,712.0,59.0,2.0,356.0,29.5,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632315,1364.0,99.0,5.0,272.8,19.8,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632316,1533.0,178.0,7.0,219.0,25.428571428571427,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632317,1995.0,167.0,10.0,199.5,16.7,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632318,460.0,50.0,4.0,115.0,12.5,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632319,343.0,46.0,4.0,85.75,11.5,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632326,441.0,32.0,2.0,220.5,16.0,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
370201,4391.0,253.0,145.0,30.282758620689656,1.7448275862068965,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370203,27.0,6.0,1.0,27.0,6.0,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370205,2688.0,334.0,82.0,32.78048780487805,4.073170731707317,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370210,173.0,8.0,11.0,15.727272727272727,0.7272727272727273,Medium Load,872.7272727272727,Maintain (Digital Nudges),Gujarat,Kutch
501301,3446.0,1068.0,106.0,32.509433962264154,10.075471698113208,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
370230,20.0,1.0,5.0,4.0,0.2,Low Load,820.0,Maintain (Digital Nudges),Gujarat,Kutch
370240,1416.0,135.0,27.0,52.44444444444444,5.0,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
632401,989.0,175.0,11.0,89.9090909090909,15.909090909090908,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632403,278.0,43.0,13.0,21.384615384615383,3.3076923076923075,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632404,890.0,102.0,11.0,80.9090909090909,9.272727272727273,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632405,395.0,52.0,5.0,79.0,10.4,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632406,126.0,57.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Tamil Nadu,Salem
501359,2149.0,838.0,83.0,25.89156626506024,10.096385542168674,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501401,2213.0,408.0,57.0,38.824561403508774,7.157894736842105,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
632501,1181.0,138.0,10.0,118.1,13.8,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632502,673.0,95.0,12.0,56.083333333333336,7.916666666666667,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632503,1453.0,193.0,18.0,80.72222222222223,10.722222222222221,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632504,242.0,38.0,3.0,80.66666666666667,12.666666666666666,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632505,936.0,105.0,12.0,78.0,8.75,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632506,1220.0,171.0,19.0,64.21052631578948,9.0,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632507,528.0,83.0,10.0,52.8,8.3,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632508,1173.0,124.0,18.0,65.16666666666667,6.888888888888889,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632509,1277.0,252.0,27.0,47.2962962962963,9.333333333333334,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632510,805.0,121.0,15.0,53.666666666666664,8.066666666666666,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632511,905.0,59.0,2.0,452.5,29.5,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632512,1032.0,129.0,14.0,73.71428571428571,9.214285714285714,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632513,1928.0,259.0,21.0,91.80952380952381,12.333333333333334,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632514,473.0,87.0,8.0,59.125,10.875,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632515,418.0,99.0,8.0,52.25,12.375,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632516,275.0,42.0,5.0,55.0,8.4,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632517,648.0,130.0,4.0,162.0,32.5,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632518,503.0,44.0,7.0,71.85714285714286,6.285714285714286,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632519,345.0,47.0,2.0,172.5,23.5,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632520,463.0,93.0,10.0,46.3,9.3,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632521,418.0,70.0,7.0,59.714285714285715,10.0,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632531,669.0,59.0,13.0,51.46153846153846,4.538461538461538,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
370405,602.0,52.0,12.0,50.166666666666664,4.333333333333333,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370410,814.0,160.0,22.0,37.0,7.2727272727272725,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370415,449.0,63.0,1.0,449.0,63.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370421,1298.0,180.0,49.0,26.489795918367346,3.673469387755102,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370425,217.0,48.0,1.0,217.0,48.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370427,331.0,18.0,13.0,25.46153846153846,1.3846153846153846,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
501501,2982.0,836.0,115.0,25.930434782608696,7.269565217391304,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501502,1761.0,450.0,74.0,23.7972972972973,6.081081081081081,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501503,1971.0,386.0,57.0,34.578947368421055,6.771929824561403,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501504,1046.0,181.0,32.0,32.6875,5.65625,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501505,3126.0,723.0,112.0,27.910714285714285,6.455357142857143,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501506,1422.0,211.0,39.0,36.46153846153846,5.410256410256411,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
370430,562.0,44.0,12.0,46.833333333333336,3.6666666666666665,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370435,785.0,111.0,4.0,196.25,27.75,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
501508,1594.0,226.0,44.0,36.22727272727273,5.136363636363637,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501509,1823.0,253.0,64.0,28.484375,3.953125,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501510,2464.0,970.0,81.0,30.419753086419753,11.975308641975309,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501511,698.0,231.0,23.0,30.347826086956523,10.043478260869565,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
501512,400.0,104.0,9.0,44.44444444444444,11.555555555555555,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Rangareddy
370445,1091.0,65.0,15.0,72.73333333333333,4.333333333333333,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370450,568.0,50.0,5.0,113.6,10.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370455,422.0,46.0,6.0,70.33333333333333,7.666666666666667,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
632601,1514.0,146.0,22.0,68.81818181818181,6.636363636363637,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632602,2880.0,470.0,58.0,49.6551724137931,8.10344827586207,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632603,630.0,92.0,3.0,210.0,30.666666666666668,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
632604,16.0,4.0,1.0,16.0,4.0,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Salem
370460,330.0,41.0,5.0,66.0,8.2,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370465,2545.0,962.0,19.0,133.94736842105263,50.63157894736842,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370475,393.0,34.0,5.0,78.6,6.8,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370485,509.0,42.0,5.0,101.8,8.4,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370490,626.0,74.0,10.0,62.6,7.4,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370510,4003.0,118.0,100.0,40.03,1.18,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370511,173.0,5.0,2.0,86.5,2.5,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370601,167.0,5.0,3.0,55.666666666666664,1.6666666666666667,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370602,8.0,0.0,1.0,8.0,0.0,Low Load,800.0,Awareness (SMS Campaigns),Gujarat,Kutch
370605,1150.0,117.0,8.0,143.75,14.625,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370610,355.0,12.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Gujarat,Kutch
370615,725.0,63.0,4.0,181.25,15.75,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370620,517.0,7.0,9.0,57.44444444444444,0.7777777777777778,Medium Load,877.7777777777778,Maintain (Digital Nudges),Gujarat,Kutch
370625,838.0,36.0,3.0,279.3333333333333,12.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370627,781.0,47.0,10.0,78.1,4.7,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370630,120.0,0.0,2.0,60.0,0.0,Medium Load,800.0,Awareness (SMS Campaigns),Gujarat,Kutch
370640,271.0,19.0,3.0,90.33333333333333,6.333333333333333,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370645,792.0,44.0,3.0,264.0,14.666666666666666,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370650,509.0,29.0,2.0,254.5,14.5,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370655,1519.0,39.0,16.0,94.9375,2.4375,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370660,367.0,14.0,2.0,183.5,7.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370665,719.0,26.0,3.0,239.66666666666666,8.666666666666666,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
370670,371.0,11.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Gujarat,Kutch
370675,706.0,52.0,2.0,353.0,26.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Kutch
764001,1306.0,157.0,37.0,35.2972972972973,4.243243243243243,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764002,3681.0,329.0,100.0,36.81,3.29,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764003,1249.0,133.0,18.0,69.38888888888889,7.388888888888889,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764004,22.0,11.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Odisha,Gajapati
764005,1092.0,76.0,36.0,30.333333333333332,2.111111111111111,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764006,365.0,27.0,14.0,26.071428571428573,1.9285714285714286,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764011,396.0,12.0,6.0,66.0,2.0,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764014,1348.0,187.0,22.0,61.27272727272727,8.5,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764020,959.0,142.0,16.0,59.9375,8.875,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764021,1902.0,255.0,33.0,57.63636363636363,7.7272727272727275,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764027,2032.0,283.0,31.0,65.54838709677419,9.129032258064516,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764028,1195.0,275.0,45.0,26.555555555555557,6.111111111111111,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764036,2962.0,307.0,72.0,41.138888888888886,4.263888888888889,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764037,1798.0,177.0,57.0,31.54385964912281,3.1052631578947367,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764038,1294.0,169.0,53.0,24.41509433962264,3.188679245283019,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764039,1813.0,195.0,74.0,24.5,2.635135135135135,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764040,551.0,87.0,9.0,61.22222222222222,9.666666666666666,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764041,510.0,70.0,17.0,30.0,4.117647058823529,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764042,320.0,18.0,7.0,45.714285714285715,2.5714285714285716,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764043,8077.0,588.0,189.0,42.735449735449734,3.111111111111111,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764044,5163.0,536.0,123.0,41.97560975609756,4.357723577235772,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764045,4056.0,748.0,97.0,41.81443298969072,7.711340206185567,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764046,918.0,46.0,8.0,114.75,5.75,High Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764047,3189.0,637.0,54.0,59.05555555555556,11.796296296296296,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764048,326.0,28.0,5.0,65.2,5.6,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764049,1272.0,116.0,111.0,11.45945945945946,1.045045045045045,Low Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764051,3547.0,339.0,56.0,63.339285714285715,6.053571428571429,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764052,4257.0,336.0,36.0,118.25,9.333333333333334,High Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764055,1540.0,159.0,47.0,32.765957446808514,3.382978723404255,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764056,4541.0,407.0,55.0,82.56363636363636,7.4,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764057,2063.0,174.0,100.0,20.63,1.74,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764058,3610.0,416.0,117.0,30.854700854700855,3.5555555555555554,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764059,3085.0,347.0,100.0,30.85,3.47,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764061,1935.0,214.0,95.0,20.36842105263158,2.2526315789473683,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764062,160.0,11.0,1.0,160.0,11.0,High Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764063,1767.0,118.0,77.0,22.948051948051948,1.5324675324675325,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764070,1296.0,144.0,115.0,11.269565217391305,1.2521739130434784,Low Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764071,3975.0,436.0,267.0,14.887640449438202,1.6329588014981273,Low Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764072,6544.0,594.0,186.0,35.18279569892473,3.193548387096774,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764073,6942.0,581.0,206.0,33.699029126213595,2.820388349514563,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764074,7020.0,402.0,246.0,28.536585365853657,1.6341463414634145,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764075,2410.0,310.0,119.0,20.252100840336134,2.6050420168067228,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764076,5683.0,590.0,346.0,16.42485549132948,1.7052023121387283,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764077,1776.0,207.0,116.0,15.310344827586206,1.7844827586206897,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764078,1188.0,106.0,57.0,20.842105263157894,1.8596491228070176,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764081,866.0,147.0,9.0,96.22222222222223,16.333333333333332,High Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764085,203.0,41.0,15.0,13.533333333333333,2.7333333333333334,Low Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764086,1514.0,206.0,37.0,40.91891891891892,5.5675675675675675,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764087,942.0,192.0,22.0,42.81818181818182,8.727272727272727,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Gajapati
764088,2.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Odisha,Gajapati
502001,2366.0,519.0,77.0,30.727272727272727,6.740259740259741,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502032,5439.0,2194.0,182.0,29.884615384615383,12.054945054945055,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502101,472.0,126.0,7.0,67.42857142857143,18.0,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502102,2070.0,434.0,16.0,129.375,27.125,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502103,3726.0,841.0,49.0,76.04081632653062,17.163265306122447,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502107,1019.0,173.0,5.0,203.8,34.6,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502108,2339.0,528.0,8.0,292.375,66.0,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502109,965.0,183.0,23.0,41.95652173913044,7.956521739130435,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502110,1037.0,218.0,17.0,61.0,12.823529411764707,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502113,776.0,153.0,9.0,86.22222222222223,17.0,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502114,872.0,172.0,6.0,145.33333333333334,28.666666666666668,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502115,372.0,74.0,2.0,186.0,37.0,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502117,472.0,72.0,6.0,78.66666666666667,12.0,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502125,187.0,9.0,5.0,37.4,1.8,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502130,293.0,49.0,3.0,97.66666666666667,16.333333333333332,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502205,40.0,7.0,3.0,13.333333333333334,2.3333333333333335,Low Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502210,1193.0,247.0,36.0,33.138888888888886,6.861111111111111,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502220,2837.0,710.0,68.0,41.720588235294116,10.441176470588236,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502221,1181.0,231.0,36.0,32.80555555555556,6.416666666666667,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502228,327.0,79.0,13.0,25.153846153846153,6.076923076923077,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502246,870.0,123.0,14.0,62.142857142857146,8.785714285714286,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502247,1569.0,521.0,21.0,74.71428571428571,24.80952380952381,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502248,1352.0,226.0,14.0,96.57142857142857,16.142857142857142,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502249,876.0,143.0,41.0,21.365853658536587,3.4878048780487805,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502251,721.0,134.0,13.0,55.46153846153846,10.307692307692308,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502255,1285.0,276.0,23.0,55.869565217391305,12.0,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502256,592.0,108.0,29.0,20.413793103448278,3.7241379310344827,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502257,1313.0,128.0,19.0,69.10526315789474,6.7368421052631575,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502267,482.0,99.0,6.0,80.33333333333333,16.5,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502269,1385.0,189.0,44.0,31.477272727272727,4.295454545454546,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502270,1899.0,388.0,46.0,41.28260869565217,8.434782608695652,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502271,1117.0,128.0,29.0,38.51724137931034,4.413793103448276,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502273,1484.0,226.0,53.0,28.0,4.264150943396227,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502276,1218.0,173.0,10.0,121.8,17.3,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502277,569.0,58.0,7.0,81.28571428571429,8.285714285714286,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502278,3530.0,1455.0,44.0,80.22727272727273,33.06818181818182,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502279,2456.0,345.0,67.0,36.656716417910445,5.149253731343284,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502280,735.0,106.0,4.0,183.75,26.5,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
